ChannelTitle=	Vol. Pulse	Blood Flow	ECG	
10.905	-0.35	7.582	-32.4	
10.91	-0.32	5.439	-6.9	
10.915	-0.3	3.143	38.6	
10.92	-0.29	0.19	47.8	
10.925	-0.29	-2.286	43.1	
10.93	-0.31	-4.052	11.6	
10.935	-0.33	-5.725	-12.2	
10.94	-0.36	-7.046	-30	
10.945	-0.4	-7.862	-50.8	
10.95	-0.44	-8.9	-51.2	
10.955	-0.48	-10.037	-53.3	
10.96	-0.53	-10.687	-37.4	
10.965	-0.58	-11.488	-37.4	
10.97	-0.64	-12.649	-52.4	
10.975	-0.7	-13.376	-54.5	
10.98	-0.77	-14.211	-64.4	
10.985	-0.84	-15.693	-34	
10.99	-0.92	-16.728	-7.8	
10.995	-1	-17.182	-29	
11	-1.08	-17.915	-38.8	
11.005	-1.17	-18.349	-19	
11.01	-1.25	-17.989	-28	
11.015	-1.34	-18.099	-57.4	
11.02	-1.42	-19.143	-18.7	
11.025	-1.51	-19.896	75.6	
11.03	-1.61	-20.069	184.5	
11.035	-1.7	-20.201	286.5	
11.04	-1.79	-19.838	289.8	
11.045	-1.88	-18.858	217.4	
11.05	-1.96	-18.016	120	
11.055	-2.04	-16.966	-60.9	
11.06	-2.11	-15.256	-192.6	
11.065	-2.18	-13.941	-134.2	
11.07	-2.23	-13.441	-41.5	
11.075	-2.29	-12.796	-46.8	
11.08	-2.34	-11.899	-51	
11.085	-2.39	-11.232	-40.9	
11.09	-2.43	-10.449	-63.1	
11.095	-2.47	-9.779	-79.2	
11.1	-2.51	-10.085	-68	
11.105	-2.55	-10.39	-50.2	
11.11	-2.59	-9.268	-47.2	
11.115	-2.62	-7.542	-42.9	
11.12	-2.64	-6.138	-34.3	
11.125	-2.65	-4.708	-12.6	
11.13	-2.66	-3.453	-22.8	
11.135	-2.66	-2.662	-22	
11.14	-2.66	-1.808	6.9	
11.145	-2.66	-1.103	-17.1	
11.15	-2.65	-1.367	0.6	
11.155	-2.65	-2.106	51.2	
11.16	-2.65	-2.119	51.5	
11.165	-2.64	-1.394	56	
11.17	-2.64	-0.644	73	
11.175	-2.63	-0.338	80.5	
11.18	-2.62	-1.047	92.6	
11.185	-2.61	-2.269	110.5	
11.19	-2.61	-2.355	117.7	
11.195	-2.61	-0.987	108.7	
11.2	-2.6	1.623	79.2	
11.205	-2.57	6.117	57.2	
11.21	-2.51	12.979	71.4	
11.215	-2.42	18.973	56.2	
11.22	-2.31	NaN	18.5	
11.225	-2.19	20.422	10.4	
11.23	-2.08	NaN	-2.5	
11.235	-1.97	20.463	-26.8	
11.24	-1.86	NaN	-31.7	
11.245	-1.75	NaN	-8.8	
11.25	-1.64	NaN	-18.8	
11.255	-1.53	NaN	-45.2	
11.26	-1.42	NaN	-42.2	
11.265	-1.31	20.476	-24.3	
11.27	-1.2	NaN	8.8	
11.275	-1.09	20.464	-12.2	
11.28	-0.99	NaN	-42.9	
11.285	-0.88	19.806	-12.5	
11.29	-0.78	17.832	12.7	
11.295	-0.7	15.456	23.7	
11.3	-0.62	12.672	7.4	
11.305	-0.56	9.831	-36.6	
11.31	-0.52	7.523	-31.8	
11.315	-0.48	4.764	-10.4	
11.32	-0.47	1.405	-2	
11.325	-0.47	-1.435	-4.2	
11.33	-0.48	-3.998	-13.5	
11.335	-0.5	-6.634	-34.8	
11.34	-0.54	-8.149	-50.8	
11.345	-0.58	-8.578	-49.4	
11.35	-0.62	-9.382	-53.4	
11.355	-0.67	-10.555	-50.8	
11.36	-0.72	-11.463	-66.5	
11.365	-0.77	-12.72	-75	
11.37	-0.84	-14.416	-64.9	
11.375	-0.91	-15.577	-50.3	
11.38	-0.98	-16.453	-44.4	
11.385	-1.06	-17.507	-41.8	
11.39	-1.15	-18.101	-51.5	
11.395	-1.24	-18.479	-51.7	
11.4	-1.32	-19.121	-36	
11.405	-1.41	-19.081	-52.8	
11.41	-1.5	-17.966	-61.5	
11.415	-1.58	-17.077	-56.3	
11.42	-1.66	-16.975	-29.2	
11.425	-1.73	-16.718	44.8	
11.43	-1.81	-16.38	212.9	
11.435	-1.88	-16.545	370	
11.44	-1.96	-16.484	386.1	
11.445	-2.03	-15.928	352.2	
11.45	-2.1	-15.534	200.7	
11.455	-2.16	-15.008	-38.6	
11.46	-2.23	-13.855	-143.2	
11.465	-2.28	-12.843	-94.3	
11.47	-2.33	-12.238	-46.8	
11.475	-2.38	-11.306	-57.3	
11.48	-2.43	-10.403	-36.5	
11.485	-2.47	-9.943	-24	
11.49	-2.5	-8.921	-40	
11.495	-2.53	-7.104	-35	
11.5	-2.55	-5.521	-30	
11.505	-2.56	-4.204	-10.7	
11.51	-2.57	-2.866	6.4	
11.515	-2.57	-2.257	-17.6	
11.52	-2.57	-2.449	-4.4	
11.525	-2.57	-2.799	16.5	
11.53	-2.57	-3.339	2.6	
11.535	-2.58	-3.752	-1.8	
11.54	-2.59	-3.183	12.1	
11.545	-2.59	-2.061	33.3	
11.55	-2.58	-1.718	38.4	
11.555	-2.58	-1.969	46.8	
11.56	-2.58	-1.909	30.6	
11.565	-2.58	-2.021	40.3	
11.57	-2.58	-2.794	113.2	
11.575	-2.58	-3.822	118.6	
11.58	-2.59	-4.884	83.2	
11.585	-2.61	-5.506	82	
11.59	-2.62	-4.786	97.8	
11.595	-2.63	-2.396	98.8	
11.6	-2.62	1.509	71.1	
11.605	-2.59	7.36	60.2	
11.61	-2.52	14.963	31.6	
11.615	-2.42	19.921	-20.1	
11.62	-2.3	NaN	-41.8	
11.625	-2.19	20.446	-47	
11.63	-2.08	NaN	-67.7	
11.635	-1.97	20.46	-97.9	
11.64	-1.86	NaN	-105.9	
11.645	-1.75	20.478	-111.9	
11.65	-1.64	NaN	-115.7	
11.655	-1.53	NaN	-88	
11.66	-1.42	20.477	-95.4	
11.665	-1.31	NaN	-144.9	
11.67	-1.2	NaN	-132.3	
11.675	-1.09	20.474	-105.6	
11.68	-0.98	20.376	-114.4	
11.685	-0.88	18.646	-132.3	
11.69	-0.79	15.153	-155.3	
11.695	-0.72	11.516	-153.1	
11.7	-0.67	7.673	-156.8	
11.705	-0.64	4.272	-160.4	
11.71	-0.62	2.029	-164.6	
11.715	-0.61	-0.411	-185	
11.72	-0.62	-3.283	-208.5	
11.725	-0.64	-5.211	-217.4	
11.73	-0.67	-6.502	-173.3	
11.735	-0.7	-8.264	-147	
11.74	-0.74	-10.083	-175.3	
11.745	-0.79	-11.745	-203.2	
11.75	-0.85	-13.824	-205.8	
11.755	-0.92	-15.65	-216.7	
11.76	-1	-16.362	-246.8	
11.765	-1.08	-16.754	-249	
11.77	-1.16	-17.253	-226.6	
11.775	-1.24	-17.233	-211.1	
11.78	-1.32	-17.259	-237.9	
11.785	-1.4	-17.981	-263.3	
11.79	-1.49	-18.537	-243.8	
11.795	-1.57	-18.622	-241	
11.8	-1.66	-18.846	-225.2	
11.805	-1.74	-18.856	-201.4	
11.81	-1.83	-18.243	-228.8	
11.815	-1.91	-17.799	-260.1	
11.82	-1.99	-17.701	-266.2	
11.825	-2.07	-17.277	-237	
11.83	-2.14	-16.906	-189.7	
11.835	-2.22	-17.137	-57.4	
11.84	-2.29	-17.134	146.8	
11.845	-2.37	-16.486	251.1	
11.85	-2.44	-15.918	250.9	
11.855	-2.5	-15.404	121.5	
11.86	-2.57	-14.751	-138.7	
11.865	-2.63	-14.438	-323.7	
11.87	-2.69	-14.138	-342.1	
11.875	-2.75	-12.992	-279	
11.88	-2.79	-11.423	-222.3	
11.885	-2.83	-10.039	-231.7	
11.89	-2.87	-8.299	-234.8	
11.895	-2.89	-6.482	-200.4	
11.9	-2.91	-5.799	-223.3	
11.905	-2.92	-6.086	-246.8	
11.91	-2.94	-6.482	-215.7	
11.915	-2.96	-6.829	-202.3	
11.92	-2.98	-6.671	-198	
11.925	-3	-5.288	-179.5	
11.93	-3.01	-3.527	-184.2	
11.935	-3.01	-2.766	-188.9	
11.94	-3.01	-2.531	-181.4	
11.945	-3.01	-2.253	-190.7	
11.95	-3	-2.596	-178.2	
11.955	-3	-3.313	-141.3	
11.96	-3.01	-3.691	-97.8	
11.965	-3.01	-4.24	-80.2	
11.97	-3.02	-4.905	-76	
11.975	-3.03	-4.816	-29.9	
11.98	-3.04	-4.649	17.8	
11.985	-3.05	-5.136	5.4	
11.99	-3.07	-5.093	0.5	
11.995	-3.08	-4.246	34.8	
12	-3.08	-3.531	28.8	
12.005	-3.08	-1.564	24.3	
12.01	-3.06	3.07	44.9	
12.015	-3.02	9.585	40.4	
12.02	-2.94	16.569	16.3	
12.025	-2.83	20.293	-2.7	
12.03	-2.72	NaN	-32.3	
12.035	-2.6	20.473	-72.9	
12.04	-2.49	NaN	-89.1	
12.045	-2.37	20.466	-74.3	
12.05	-2.26	NaN	-82	
12.055	-2.15	20.479	-86.5	
12.06	-2.04	NaN	-83.9	
12.065	-1.93	NaN	-106.3	
12.07	-1.81	20.478	-109.2	
12.075	-1.7	NaN	-87.2	
12.08	-1.59	20.477	-72.7	
12.085	-1.48	NaN	-93.1	
12.09	-1.38	20.247	-117.8	
12.095	-1.27	18.113	-120.4	
12.1	-1.19	13.581	-117.2	
12.105	-1.13	8.824	-94.3	
12.11	-1.09	5.387	-75.8	
12.115	-1.06	2.629	-100.1	
12.12	-1.05	-0.052	-115.1	
12.125	-1.05	-2.39	-101.3	
12.13	-1.06	-4.905	-87.3	
12.135	-1.09	-7.884	-76.8	
12.14	-1.13	-10.236	-90.5	
12.145	-1.18	-11.934	-105.4	
12.15	-1.24	-14.203	-96	
12.155	-1.31	-16.374	-111.6	
12.16	-1.39	-17.111	-137.8	
12.165	-1.47	-17.251	-151.2	
12.17	-1.55	-17.438	-145.7	
12.175	-1.63	-17.072	-125.1	
12.18	-1.71	-16.944	-134.9	
12.185	-1.79	-18.111	-113	
12.19	-1.87	-19.616	-110.9	
12.195	-1.96	-20.343	-142.2	
12.2	-2.06	NaN	-116.3	
12.205	-2.15	-20.395	-102.5	
12.21	-2.24	-19.912	-96.8	
12.215	-2.33	-19.617	-93.3	
12.22	-2.42	-19.751	-106.4	
12.225	-2.5	-19.535	-111.8	
12.23	-2.59	-19.356	-138.6	
12.235	-2.67	-19.656	-84.1	
12.24	-2.76	-19.316	52.3	
12.245	-2.84	-18.264	214.9	
12.25	-2.92	-17.612	431.9	
12.255	-2.99	-16.93	539.1	
12.26	-3.06	-15.66	461.3	
12.265	-3.12	-14.638	261.4	
12.27	-3.18	-14.054	5.4	
12.275	-3.23	-13.218	-135.6	
12.28	-3.28	-12.336	-113.4	
12.285	-3.32	-11.756	-54	
12.29	-3.37	-10.899	-54.2	
12.295	-3.4	-9.689	-54.6	
12.3	-3.43	-8.734	-38.9	
12.305	-3.46	-7.664	-44.6	
12.31	-3.48	-6.383	-26.8	
12.315	-3.49	-6.109	-29.4	
12.32	-3.51	-6.628	-54.3	
12.325	-3.52	-6.459	-61.8	
12.33	-3.54	-5.608	-55.4	
12.335	-3.55	-4.633	-53.3	
12.34	-3.55	-3.217	-54.4	
12.345	-3.55	-1.684	-75.6	
12.35	-3.54	-1.191	-105.9	
12.355	-3.53	-1.601	-100.5	
12.36	-3.52	-2.237	-90.8	
12.365	-3.52	-3.486	-56.5	
12.37	-3.52	-4.811	-23.9	
12.375	-3.53	-4.681	-21.6	
12.38	-3.54	-3.607	-4.1	
12.385	-3.54	-3.243	6.3	
12.39	-3.54	-3.511	11.1	
12.395	-3.54	-3.675	24.2	
12.4	-3.54	-3.829	58.6	
12.405	-3.54	-3.544	75.3	
12.41	-3.54	-1.696	48.1	
12.415	-3.53	1.868	24.3	
12.42	-3.49	7.181	4.6	
12.425	-3.42	14.582	-11.4	
12.43	-3.31	19.824	-29.9	
12.435	-3.2	NaN	-31.7	
12.44	-3.08	20.44	-37.1	
12.445	-2.96	NaN	-91.7	
12.45	-2.85	20.457	-125.3	
12.455	-2.73	NaN	-126.3	
12.46	-2.62	20.476	-115.8	
12.465	-2.5	NaN	-94.7	
12.47	-2.39	NaN	-113.2	
12.475	-2.28	NaN	-143.8	
12.48	-2.17	20.473	-148.3	
12.485	-2.05	NaN	-138.4	
12.49	-1.94	20.463	-124.7	
12.495	-1.83	NaN	-96.5	
12.5	-1.72	19.817	-110.8	
12.505	-1.62	16.712	-169.4	
12.51	-1.54	12.156	-169.2	
12.515	-1.49	7.604	-135.8	
12.52	-1.45	3.566	-145.7	
12.525	-1.44	0.861	-186	
12.53	-1.43	-1.228	-179.2	
12.535	-1.44	-3.731	-140.5	
12.54	-1.45	-6.056	-125.6	
12.545	-1.48	-8.065	-129.2	
12.55	-1.52	-10.817	-143.7	
12.555	-1.58	-13.986	-157.9	
12.56	-1.65	-16.153	-162.9	
12.565	-1.72	-17.348	-183.2	
12.57	-1.8	-18.04	-222.6	
12.575	-1.88	-17.98	-225.8	
12.58	-1.97	-17.844	-210	
12.585	-2.05	-18.461	-208	
12.59	-2.13	-18.963	-193.3	
12.595	-2.22	-19.146	-204.3	
12.6	-2.3	-19.881	-214.5	
12.605	-2.39	-20.459	-197.3	
12.61	-2.48	NaN	-195.5	
12.615	-2.58	-20.476	-169.7	
12.62	-2.67	NaN	-174.5	
12.625	-2.75	-20.102	-180.8	
12.63	-2.84	-19.393	-192.9	
12.635	-2.92	-19.088	-251.4	
12.64	-3	-18.814	-238.2	
12.645	-3.08	-18.503	-153.4	
12.65	-3.16	-19.034	-21.5	
12.655	-3.25	-19.602	193.4	
12.66	-3.33	-19.045	386.1	
12.665	-3.41	-18.177	443.9	
12.67	-3.48	-17.452	379.7	
12.675	-3.55	-16.059	152.3	
12.68	-3.61	-14.469	-136.3	
12.685	-3.66	-13.677	-267.6	
12.69	-3.71	-13.089	-273.6	
12.695	-3.76	-12.444	-225.5	
12.7	-3.8	-12.463	-182.3	
12.705	-3.85	-12.26	-175.1	
12.71	-3.89	-10.659	-192.7	
12.715	-3.92	-8.544	-220.3	
12.72	-3.94	-6.679	-199.4	
12.725	-3.95	-4.771	-171.6	
12.73	-3.95	-3.483	-148.8	
12.735	-3.95	-3.668	-155.4	
12.74	-3.95	-4.537	-169.3	
12.745	-3.96	-5.072	-137.4	
12.75	-3.96	-5.254	-110.1	
12.755	-3.97	-4.768	-131.2	
12.76	-3.97	-3.477	-132.9	
12.765	-3.97	-2.693	-107.9	
12.77	-3.97	-2.851	-96.2	
12.775	-3.96	-2.816	-44.6	
12.78	-3.96	-2.534	-35.3	
12.785	-3.95	-2.449	-52.8	
12.79	-3.95	-2.126	-2	
12.795	-3.94	-1.869	16.3	
12.8	-3.93	-2.61	-7.7	
12.805	-3.93	-3.568	21.2	
12.81	-3.93	-3.596	75.2	
12.815	-3.93	-3.365	90.8	
12.82	-3.93	-2.986	90.4	
12.825	-3.92	-0.622	63.6	
12.83	-3.89	3.936	42.8	
12.835	-3.84	10.049	48.9	
12.84	-3.75	16.962	15.4	
12.845	-3.64	20.404	-26.6	
12.85	-3.52	20.448	-40	
12.855	-3.4	NaN	-46.3	
12.86	-3.29	NaN	-62.4	
12.865	-3.17	20.471	-101.4	
12.87	-3.05	NaN	-101	
12.875	-2.94	20.479	-83.5	
12.88	-2.82	NaN	-91.4	
12.885	-2.71	NaN	-89	
12.89	-2.59	20.476	-96.4	
12.895	-2.48	NaN	-109.1	
12.9	-2.36	20.474	-100.3	
12.905	-2.25	NaN	-91.4	
12.91	-2.14	20.124	-102.2	
12.915	-2.03	17.321	-99.3	
12.92	-1.95	12.227	-96.3	
12.925	-1.89	7.503	-93.2	
12.93	-1.86	3.782	-103	
12.935	-1.84	0.551	-142.7	
12.94	-1.83	-1.731	-144.1	
12.945	-1.84	-3.163	-128.8	
12.95	-1.85	-4.892	-131.2	
12.955	-1.87	-6.816	-123	
12.96	-1.9	-8.399	-137.9	
12.965	-1.94	-10.445	-184.6	
12.97	-1.99	-12.935	-180.2	
12.975	-2.05	-14.598	-168.6	
12.98	-2.11	-15.496	-182.8	
12.985	-2.18	-16.236	-172.9	
12.99	-2.25	-16.421	-186.9	
12.995	-2.33	-16.372	-178.7	
13	-2.4	-16.963	-159.9	
13.005	-2.47	-17.677	-191.4	
13.01	-2.55	-18.076	-197.7	
13.015	-2.63	-18.951	-186	
13.02	-2.72	-20.016	-160.8	
13.025	-2.81	-20.023	-145.7	
13.03	-2.89	-19.534	-164.7	
13.035	-2.98	-19.667	-164.2	
13.04	-3.06	-19.933	-195.7	
13.045	-3.15	-20.137	-210.8	
13.05	-3.23	-20.412	-176.1	
13.055	-3.32	NaN	-123.3	
13.06	-3.41	-20.202	-27	
13.065	-3.49	-19.579	137.1	
13.07	-3.57	-19.087	298	
13.075	-3.65	-18.435	333.6	
13.08	-3.72	-17.75	258.9	
13.085	-3.79	-17.503	70.3	
13.09	-3.86	-16.81	-148.2	
13.095	-3.93	-15.413	-248.4	
13.1	-3.98	-14.293	-239.5	
13.105	-4.03	-13.161	-201.5	
13.11	-4.07	-11.535	-159.3	
13.115	-4.11	-10.369	-143.6	
13.12	-4.14	-9.531	-150.2	
13.125	-4.17	-8.041	-127	
13.13	-4.18	-6.642	-121.3	
13.135	-4.2	-6.159	-113.6	
13.14	-4.21	-5.779	-109.2	
13.145	-4.21	-5.107	-113.1	
13.15	-4.22	-4.804	-99.8	
13.155	-4.22	-4.514	-96.3	
13.16	-4.22	-3.652	-93.2	
13.165	-4.22	-2.966	-102.1	
13.17	-4.22	-2.526	-92.4	
13.175	-4.21	-1.826	-47.7	
13.18	-4.2	-1.564	-60.6	
13.185	-4.19	-2.008	-50.7	
13.19	-4.18	-1.984	12.4	
13.195	-4.17	-1.323	-3.7	
13.2	-4.15	-1.183	8.2	
13.205	-4.14	-1.456	77.3	
13.21	-4.13	-1.682	105.2	
13.215	-4.12	-2.649	100.9	
13.22	-4.12	-4.246	120.7	
13.225	-4.13	-5.072	122.6	
13.23	-4.13	-4.907	101	
13.235	-4.13	-3.445	96.7	
13.24	-4.12	0.782	83.3	
13.245	-4.08	7.615	71.6	
13.25	-4.01	15.313	50.8	
13.255	-3.9	19.984	20.9	
13.26	-3.78	NaN	-3.2	
13.265	-3.66	20.445	-0.5	
13.27	-3.54	NaN	24.6	
13.275	-3.42	20.46	-24.2	
13.28	-3.31	NaN	-91.3	
13.285	-3.19	20.476	-39.1	
13.29	-3.07	NaN	1.3	
13.295	-2.95	NaN	-54.8	
13.3	-2.84	20.475	-72.8	
13.305	-2.72	NaN	-55.3	
13.31	-2.61	20.464	-40.7	
13.315	-2.5	NaN	-23.8	
13.32	-2.38	19.854	-44	
13.325	-2.28	17.593	-48.5	
13.33	-2.19	14.473	-26.2	
13.335	-2.11	10.972	-41.7	
13.34	-2.06	7.601	-79.1	
13.345	-2.02	4.641	-84.5	
13.35	-1.99	1.239	-42.3	
13.355	-1.99	-2.102	-35.2	
13.36	-2	-4.301	-92.8	
13.365	-2.01	-5.893	-91.3	
13.37	-2.04	-7.464	-50.7	
13.375	-2.07	-8.731	-65.4	
13.38	-2.1	-10.004	-106.4	
13.385	-2.15	-11.696	-143.8	
13.39	-2.2	-13.384	-139.8	
13.395	-2.26	-15.004	-118.9	
13.4	-2.33	-16.728	-114.4	
13.405	-2.41	-17.642	-93.5	
13.41	-2.48	-17.255	-74.3	
13.415	-2.56	-16.874	-97.6	
13.42	-2.63	-17.23	-111.9	
13.425	-2.71	-17.666	-93.9	
13.43	-2.78	-18.399	-92.3	
13.435	-2.87	-19.702	-95.9	
13.44	-2.95	-20.456	-104.1	
13.445	-3.04	-20.477	-94.1	
13.45	-3.13	NaN	-72.9	
13.455	-3.22	-20.435	-98.9	
13.46	-3.3	-19.961	-108.2	
13.465	-3.39	-19.461	-51.5	
13.47	-3.47	-19.358	64.8	
13.475	-3.55	-19.282	227.1	
13.48	-3.63	-19.618	329.5	
13.485	-3.71	-20.097	283.5	
13.49	-3.79	-19.037	158.3	
13.495	-3.87	-16.751	-23	
13.5	-3.93	-15.139	-173.2	
13.505	-3.98	-14.128	-190.4	
13.51	-4.03	-12.876	-154.7	
13.515	-4.07	-12.008	-96.4	
13.52	-4.11	-11.709	-74.2	
13.525	-4.15	-10.958	-93.9	
13.53	-4.19	-9.691	-85.8	
13.535	-4.21	-8.472	-93.6	
13.54	-4.23	-7.076	-91.8	
13.545	-4.24	-5.821	-64.9	
13.55	-4.25	-5.504	-54.6	
13.555	-4.26	-5.534	-56.8	
13.56	-4.27	-5.038	-62.4	
13.565	-4.27	-4.482	-61	
13.57	-4.27	-4.107	-40.5	
13.575	-4.27	-3.284	-16.5	
13.58	-4.27	-2.574	-26.8	
13.585	-4.26	-2.875	-13.7	
13.59	-4.26	-3.396	25.4	
13.595	-4.25	-3.483	9.6	
13.6	-4.25	-3.513	16	
13.605	-4.25	-2.972	40.2	
13.61	-4.24	-1.546	33.3	
13.615	-4.23	-0.787	60.8	
13.62	-4.21	-1.381	95.3	
13.625	-4.2	-2.184	120.1	
13.63	-4.2	-2.877	114.2	
13.635	-4.19	-3.652	106.5	
13.64	-4.19	-3.001	106.6	
13.645	-4.18	0.499	96.8	
13.65	-4.15	6.257	96.1	
13.655	-4.08	13.778	66.3	
13.66	-3.97	19.489	22.6	
13.665	-3.85	NaN	-0.7	
13.67	-3.73	20.426	27.3	
13.675	-3.61	NaN	11.5	
13.68	-3.5	20.454	-28.4	
13.685	-3.38	NaN	-18.7	
13.69	-3.26	20.478	-54.9	
13.695	-3.14	NaN	-51.4	
13.7	-3.03	NaN	-5.3	
13.705	-2.91	NaN	-8.5	
13.71	-2.79	20.473	-28.3	
13.715	-2.68	NaN	-56	
13.72	-2.57	20.466	-18.5	
13.725	-2.45	NaN	30	
13.73	-2.34	20.028	-9.4	
13.735	-2.23	17.785	-2.4	
13.74	-2.14	15.181	12.8	
13.745	-2.06	12.701	0.8	
13.75	-2	8.504	-7.7	
13.755	-1.96	3.501	-56.8	
13.76	-1.94	-0.413	-53.5	
13.765	-1.95	-3.299	-36.7	
13.77	-1.96	-5.286	-40.5	
13.775	-1.98	-6.084	-14.5	
13.78	-2	-6.606	-6.5	
13.785	-2.03	-7.56	-29.3	
13.79	-2.06	-8.414	-67.1	
13.795	-2.09	-9.457	-100.6	
13.8	-2.13	-11.548	-104.6	
13.805	-2.19	-13.946	-103.4	
13.81	-2.25	-15.606	-72.2	
13.815	-2.32	-16.889	-48.9	
13.82	-2.4	-17.839	-88.6	
13.825	-2.48	-17.866	-91.5	
13.83	-2.56	-17.651	-98.3	
13.835	-2.63	-18.11	-128.8	
13.84	-2.71	-18.607	-98.8	
13.845	-2.79	-18.793	-68.8	
13.85	-2.88	-19.409	-73.8	
13.855	-2.96	-20.024	-73.5	
13.86	-3.05	-19.854	-53.7	
13.865	-3.13	-19.581	-56.5	
13.87	-3.21	-19.396	-34.3	
13.875	-3.29	-18.536	87.3	
13.88	-3.37	-17.575	250.9	
13.885	-3.44	-17.34	316.8	
13.89	-3.51	-16.903	275	
13.895	-3.58	-15.929	173.5	
13.9	-3.64	-15.406	9.6	
13.905	-3.7	-14.936	-126.3	
13.91	-3.75	-13.794	-167.4	
13.915	-3.8	-12.826	-148.8	
13.92	-3.85	-12.297	-122.1	
13.925	-3.89	-11.261	-61	
13.93	-3.92	-9.784	-55.8	
13.935	-3.95	-8.415	-88.8	
13.94	-3.97	-6.915	-67.5	
13.945	-3.98	-5.73	-42.7	
13.95	-3.99	-5.615	-23.2	
13.955	-4	-5.439	-15.3	
13.96	-4.01	-4.314	-28.8	
13.965	-4.01	-3.424	-20.5	
13.97	-4.01	-3.224	-34.5	
13.975	-4.01	-2.927	-64.6	
13.98	-4	-2.601	-8.2	
13.985	-4	-2.538	35.5	
13.99	-3.99	-2.178	6.2	
13.995	-3.98	-1.818	21.1	
14	-3.97	-2.126	75.5	
14.005	-3.96	-2.023	65.7	
14.01	-3.95	-0.916	57.8	
14.015	-3.94	-0.257	73.4	
14.02	-3.92	-0.986	108.8	
14.025	-3.91	-2.479	135	
14.03	-3.91	-3.869	130.1	
14.035	-3.92	-4.534	150.8	
14.04	-3.92	-3.969	153.3	
14.045	-3.92	-1.684	134	
14.05	-3.9	2.212	125	
14.055	-3.85	8.296	139.6	
14.06	-3.78	16.073	108.5	
14.065	-3.67	20.296	49.6	
14.07	-3.55	20.468	57.4	
14.075	-3.43	20.479	63	
14.08	-3.31	NaN	63.7	
14.085	-3.19	20.467	46.3	
14.09	-3.08	NaN	35.3	
14.095	-2.96	20.476	57.5	
14.1	-2.84	NaN	25.7	
14.105	-2.73	NaN	4.7	
14.11	-2.61	NaN	1.6	
14.115	-2.5	20.474	19	
14.12	-2.39	NaN	48.1	
14.125	-2.27	20.46	28.5	
14.13	-2.16	NaN	42	
14.135	-2.05	19.539	60.3	
14.14	-1.95	16.488	67.7	
14.145	-1.87	12.86	87.8	
14.15	-1.8	9.431	64.7	
14.155	-1.76	6.125	23.8	
14.16	-1.73	3.278	19.7	
14.165	-1.71	0.47	48.9	
14.17	-1.71	-2.124	54.9	
14.175	-1.71	-3.929	31	
14.18	-1.73	-5.755	32.1	
14.185	-1.76	-8.201	31.1	
14.19	-1.79	-10.153	19	
14.195	-1.84	-11.232	13.3	
14.2	-1.89	-12.344	-7.8	
14.205	-1.95	-13.331	3.6	
14.21	-2	-13.892	16.7	
14.215	-2.07	-14.876	-1.3	
14.22	-2.14	-16.078	-14.7	
14.225	-2.21	-16.484	-40.8	
14.23	-2.28	-16.666	-33.9	
14.235	-2.35	-17.375	-5.9	
14.24	-2.43	-17.964	-7.8	
14.245	-2.51	-18.386	-8.8	
14.25	-2.59	-19.286	-37.9	
14.255	-2.68	-19.851	-22.8	
14.26	-2.77	-19.284	23.3	
14.265	-2.85	-18.463	37.5	
14.27	-2.92	-17.925	40.2	
14.275	-3	-17.262	53.9	
14.28	-3.07	-16.872	105.6	
14.285	-3.14	-17.141	182.6	
14.29	-3.21	-17.03	319.6	
14.295	-3.28	-16.172	371.9	
14.3	-3.34	-15.428	281.5	
14.305	-3.4	-14.499	160.2	
14.31	-3.46	-12.888	-10.9	
14.315	-3.5	-11.479	-90.7	
14.32	-3.54	-10.491	-70.8	
14.325	-3.57	-9.305	-43.6	
14.33	-3.6	-8.512	18.5	
14.335	-3.63	-8.393	51.3	
14.34	-3.65	-7.469	34	
14.345	-3.67	-5.516	10.6	
14.35	-3.67	-4.101	15.2	
14.355	-3.68	-3.485	7.3	
14.36	-3.67	-2.979	20.7	
14.365	-3.67	-2.723	60.5	
14.37	-3.67	-2.834	42.1	
14.375	-3.67	-2.922	47.6	
14.38	-3.66	-3.274	71.3	
14.385	-3.67	-4.129	59.1	
14.39	-3.67	-4.299	76	
14.395	-3.67	-3.598	106.7	
14.4	-3.67	-3.413	99.1	
14.405	-3.68	-3.585	88.7	
14.41	-3.68	-3.221	122	
14.415	-3.67	-2.942	154.7	
14.42	-3.67	-3.152	177.8	
14.425	-3.67	-3.044	185	
14.43	-3.67	-2.968	188.2	
14.435	-3.67	-3.849	208.3	
14.44	-3.67	-4.74	227	
14.445	-3.68	-4.845	233.6	
14.45	-3.69	-4.339	198.7	
14.455	-3.69	-1.665	182	
14.46	-3.67	3.849	187.7	
14.465	-3.61	10.714	193.2	
14.47	-3.52	17.341	208.9	
14.475	-3.41	20.419	179.6	
14.48	-3.29	20.453	147.1	
14.485	-3.18	NaN	148.1	
14.49	-3.06	NaN	136	
14.495	-2.94	20.472	109.8	
14.5	-2.83	NaN	102.2	
14.505	-2.71	NaN	122.5	
14.51	-2.6	NaN	129.1	
14.515	-2.49	NaN	120	
14.52	-2.37	NaN	113.2	
14.525	-2.26	NaN	122.9	
14.53	-2.15	NaN	142.3	
14.535	-2.04	20.476	135.7	
14.54	-1.92	20.402	100.4	
14.545	-1.82	18.869	96.8	
14.55	-1.72	14.985	113.4	
